customer_id,baseline_sessions_30d,tenure_months,digital_transaction_share,support_tickets_90d,estimated_cate,aipw_pseudo_outcome,effect_decile,engagement_band,tenure_band
4740,10.5,17.8,0.516,0,-0.013888363383749491,0.6505935693525998,3,medium,new
4741,16.5,13.6,0.894,0,-0.008558413824115773,-0.42374945406515335,3,high,new
4742,14.8,8.6,0.721,1,0.024859325013496414,1.052402547889915,4,high,new
4743,4.3,18.4,0.384,1,0.10259618693628884,0.4220092208956331,7,low,established
4744,18.2,5.4,0.877,0,0.12790908580909408,0.7195339927492849,8,high,new
4745,14.3,24.6,0.936,0,-0.03251322080313625,0.996890145051244,2,high,established
4746,18.3,17.3,0.967,0,-0.059119733757326265,-0.46169393017583005,2,high,new
4747,4.0,73.8,0.684,0,0.24986410158687378,2.131406705635746,10,low,long_tenure
4748,9.5,23.7,0.787,1,0.04058532703910144,0.9271221959709458,5,medium,established
4749,4.6,47.6,0.55,1,0.03519758157225012,0.4348620176730313,5,low,established
4750,18.7,1.0,0.924,0,0.16237653343116,-1.2292867629145243,9,high,new
4751,13.5,1.0,0.793,0,0.09872500743519608,0.6552456454620323,7,high,new
4752,6.8,52.0,0.516,3,-0.020645877802577286,0.3382937078533317,3,medium,long_tenure
4753,4.2,67.7,0.483,0,0.11161165273611684,2.4452414981190547,8,low,long_tenure
4754,6.5,66.1,0.657,0,-6.814341869094928e-05,0.9020934386649294,3,medium,long_tenure
4755,5.2,27.2,0.466,1,0.15044545882866628,0.4013503357830505,9,low,established
4756,4.1,37.9,0.688,1,0.1450783312997545,1.6462327258373406,9,low,established
4757,6.8,65.6,0.669,3,0.09677977818350492,-1.4967434835446487,7,medium,long_tenure
4758,6.1,10.4,0.546,1,0.10237884503967397,1.9657678644992493,7,medium,new
4759,15.7,25.8,0.99,0,0.013348726267868883,0.6832845348679681,4,high,established
4760,4.7,29.9,0.317,0,0.12975531790464037,0.7914814728644365,8,low,established
4761,3.9,79.1,0.583,1,0.034023932606461506,2.4727072277868416,5,low,long_tenure
4762,7.7,83.2,0.639,0,-0.15511020921103624,2.264385246291848,1,medium,long_tenure
4763,4.6,26.0,0.352,0,0.13893889811191718,0.5592051744042695,9,low,established
4764,7.6,47.3,0.613,0,-0.02281774953018517,0.8122378943724406,3,medium,established
4765,8.4,83.3,0.673,1,0.08131152102784793,-2.0004964122954063,7,medium,long_tenure
4766,15.2,3.8,0.886,1,-0.016467188537997737,1.3950227227862135,3,high,new
4767,7.8,35.1,0.59,1,0.13672925989435186,0.3889287190907399,9,medium,established
4768,6.2,27.9,0.486,3,0.006166094265228011,0.23600026891487716,4,medium,established
4769,18.6,10.8,0.956,2,-0.030159714764419844,0.5300776324936951,2,high,new
4770,5.7,40.2,0.638,3,0.04243016706940834,0.34115339132826616,5,low,established
4771,9.4,33.9,0.506,2,0.04441402518161549,-0.5151390491177481,5,medium,established
4772,12.9,68.2,0.498,1,-0.17382439305999856,-0.7624724219767159,1,high,long_tenure
4773,19.0,6.2,0.99,1,0.011969051800104118,-0.904625995602834,4,high,new
4774,9.4,59.9,0.832,0,-0.24584367506848126,1.1412568468311377,1,medium,long_tenure
4775,16.7,6.8,0.926,0,0.024937282979775835,1.0642265605745518,4,high,new
4776,15.7,13.6,0.86,0,-0.037951843108630194,1.2798953407121145,2,high,new
4777,5.6,60.6,0.755,0,-0.022949426662691987,-1.829851240926415,3,low,long_tenure
4778,15.3,38.1,0.952,0,0.08089328448410293,0.5764846013217785,7,high,established
4779,17.6,12.9,0.877,0,0.04513205802483373,-0.35429088709809703,5,high,new
4780,10.1,5.5,0.696,2,0.17907695288324066,0.8362152564467333,10,medium,new
4781,10.1,78.7,0.551,0,0.1913878434165345,1.348043696890899,10,medium,long_tenure
4782,7.8,27.4,0.354,0,0.03380329846782503,0.4354815917168586,5,medium,established
4783,4.1,20.4,0.47,1,-0.06383728582940791,0.294621284635707,2,low,established
4784,9.5,25.8,0.603,2,-0.02875627825058826,0.41948155346816474,2,medium,established
4785,0.0,10.6,0.5,2,0.06658463795161101,0.29723181573644214,6,low,new
4786,10.6,45.3,0.561,0,-0.05167836137716673,0.8064345036744587,2,medium,established
4787,6.9,62.6,0.469,1,-0.014830847632018553,-1.7775164886782688,3,medium,long_tenure
4788,6.3,1.1,0.434,0,0.09297215792062101,0.4884532704768669,7,medium,new
4789,14.9,19.9,0.99,1,-0.10173248983650046,1.049046554773366,1,high,established
4790,7.8,45.5,0.524,3,0.11646501971556873,0.35938954884438773,8,medium,established
4791,7.4,63.9,0.561,2,0.06669765792842726,-0.9308824669417903,6,medium,long_tenure
4792,12.6,5.2,0.653,0,-0.0010613756845512295,-0.4106289946716438,3,high,new
4793,9.3,4.1,0.911,0,0.05532363566183832,1.249335388425016,6,medium,new
4794,7.6,11.0,0.494,1,0.1937846569918779,-0.8082471227445743,10,medium,new
4795,9.5,80.3,0.704,0,0.09335102128355459,-0.7664619555912899,7,medium,long_tenure
4796,13.5,15.1,0.786,0,-0.0070856338580602,0.8802147023732535,3,high,new
4797,17.2,1.0,0.899,0,0.09031150480660519,1.429477265518356,7,high,new
4798,10.2,66.6,0.664,1,-0.06645605971903779,0.9486512122838742,2,medium,long_tenure
4799,2.6,23.7,0.436,0,0.08968611393370766,-1.4682224929958638,7,low,established
4800,5.6,16.6,0.31,1,0.07024427797887342,2.4044998874987287,6,low,new
4801,10.7,49.8,0.649,0,0.28553051629255566,0.9271464658209774,10,medium,long_tenure
4802,12.1,3.2,0.81,1,0.006048968365765903,1.2129859781106824,4,high,new
4803,17.4,29.0,0.694,0,0.10866866670605198,1.2466634763830577,8,high,established
4804,9.0,65.0,0.715,0,0.009614426010756252,-0.4277412483698023,4,medium,long_tenure
4805,9.6,27.7,0.445,3,-0.0696036539237502,-0.27039648906316877,2,medium,established
4806,6.0,24.9,0.495,1,0.1655511373049411,-0.7836003260443336,9,low,established
4807,6.9,65.9,0.581,0,0.08738030881841458,0.7401417747994035,7,medium,long_tenure
4808,8.2,25.4,0.659,0,0.03491701670309024,1.6177177747204996,5,medium,established
4809,13.5,59.5,0.752,0,0.04689193892321901,1.2906036300081833,5,high,long_tenure
4810,8.0,45.0,0.783,7,0.05498476329380203,-0.39454602864366606,6,medium,established
4811,9.6,79.0,0.73,0,-0.02471040001977857,0.9262589342895796,3,medium,long_tenure
4812,8.4,16.3,0.632,1,0.10244330194098779,-0.9249520250318031,7,medium,new
4813,10.9,59.5,0.488,0,-0.07966079437006474,1.6632708047754985,1,medium,long_tenure
4814,7.6,32.1,0.418,2,0.03829474173181448,0.3280480159520083,5,medium,established
4815,7.9,84.6,0.484,0,-0.18508984982543306,2.529034832202549,1,medium,long_tenure
4816,14.9,37.4,0.81,2,0.12019281301797718,0.6895224156535181,8,high,established
4817,14.8,6.5,0.99,2,-0.11058283846070358,-1.0286626598054214,1,high,new
4818,3.3,77.3,0.527,0,-0.033205507795483986,-0.763362564301395,2,low,long_tenure
4819,9.3,31.7,0.332,5,0.04425297734431259,-0.6467675092376842,5,medium,established
4820,9.2,43.5,0.679,2,0.09752949764876544,0.55935064644819,7,medium,established
4821,6.8,40.5,0.516,0,0.09296335767326361,2.0275245726164086,7,medium,established
4822,11.0,1.0,0.984,2,0.16005981989111262,-1.0431044486656258,9,medium,new
4823,9.6,37.6,0.461,2,-0.0026111390222884967,0.39880232445886554,3,medium,established
4824,9.9,43.1,0.543,2,-0.03607420836336306,1.832709222833027,2,medium,established
4825,9.1,61.8,0.772,0,-0.027673093176392247,0.9384332588593713,2,medium,long_tenure
4826,5.3,59.0,0.495,0,0.11356813532351297,-0.7313181661372847,8,low,long_tenure
4827,17.1,1.0,0.881,0,0.10889469516885657,-0.420541346179535,8,high,new
4828,7.5,70.2,0.672,0,0.11791934050811885,-1.6311140770667358,8,medium,long_tenure
4829,6.8,24.5,0.351,2,0.07479215404146822,0.4110858482202065,6,medium,established
4830,1.9,10.9,0.457,0,0.2759098089183193,-1.5576246647733845,10,low,new
4831,12.1,27.1,0.592,2,-0.023749030017800002,0.7601346746505787,3,high,established
4832,20.1,17.9,0.959,0,0.04649069727866877,-0.34062470214149515,5,high,new
4833,9.3,24.3,0.793,2,-0.02920623789068029,0.9761967551711237,2,medium,established
4834,5.6,22.0,0.724,1,0.09982774554349375,0.61472856900991,7,low,established
4835,10.1,41.0,0.691,0,-0.02772219353248096,1.1508407192248793,2,medium,established
4836,1.7,38.2,0.418,2,0.055157399913679274,-1.1030264356560564,6,low,established
4837,14.7,16.2,0.949,1,0.10076120608211514,1.0038753394065054,7,high,new
4838,16.5,2.8,0.874,0,0.18118037532441947,-1.8427736358207114,10,high,new
4839,21.5,1.0,0.725,0,0.10639988631152403,-0.9343356246853137,8,high,new
4840,12.8,28.3,0.895,0,0.043319171403908,1.0737190853187104,5,high,established
4841,8.9,28.7,0.549,1,-0.02306344253476106,-1.0979526031901892,3,medium,established
4842,7.5,64.5,0.479,0,0.01327047058270837,-0.655060340155877,4,medium,long_tenure
4843,15.9,26.4,0.792,0,0.023403687188297106,-0.4280428352364904,4,high,established
4844,11.3,72.3,0.576,0,0.006010883772751255,-0.6669435474654224,4,medium,long_tenure
4845,13.5,64.3,0.681,0,-0.004024630989700063,-0.48319527290890746,3,high,long_tenure
4846,9.1,58.9,0.901,0,-0.16141749803816827,-0.5954295983555071,1,medium,long_tenure
4847,19.1,11.0,0.811,0,0.07296015214467824,-0.7574366857863651,6,high,new
4848,6.5,36.1,0.6,1,0.14038629034091155,1.7948784302813543,9,medium,established
4849,14.6,32.8,0.901,1,0.12202384309859475,-1.2292578574801718,8,high,established
4850,0.8,20.8,0.397,1,0.09834779103646954,0.3863986411028604,7,low,established
4851,14.6,33.7,0.895,1,0.04825961738959038,-1.292555965906467,5,high,established
4852,6.0,26.5,0.379,1,0.019211636848089898,0.3366720394515662,4,low,established
4853,5.1,26.6,0.732,1,0.1454391688440695,0.6448622779722504,9,low,established
4854,20.7,44.9,0.982,1,0.03753960391973449,0.4355806957307372,5,high,established
4855,21.5,35.8,0.85,0,0.03079250297985246,0.4859190233734601,5,high,established
4856,4.1,42.1,0.56,0,0.01781453442573452,-0.9083423901731825,4,low,established
4857,6.2,52.4,0.668,0,0.004583893074027488,-0.4839127956605319,3,medium,long_tenure
4858,12.1,57.3,0.596,3,0.0711816268617342,0.4580177151890387,6,high,long_tenure
4859,19.4,15.0,0.88,0,0.23152876259778593,1.5551874854012693,10,high,new
4860,17.2,13.3,0.872,1,0.09150616653315037,0.5475570190219919,7,high,new
4861,9.9,36.1,0.506,0,0.1872326781993481,-0.6809759541166984,10,medium,established
4862,6.0,25.9,0.246,1,0.19258061723130412,-1.2747448353658817,10,low,established
4863,13.3,3.0,0.941,0,0.13292572139539643,-0.582884164721094,9,high,new
4864,1.2,26.9,0.409,2,-0.04796143567867277,0.2260984116459537,2,low,established
4865,8.9,17.1,0.687,3,0.1769953888390448,0.5175142592036441,10,medium,new
4866,15.5,37.6,0.802,1,0.10263834985258762,-0.709730680615203,7,high,established
4867,16.7,22.6,0.779,0,-0.09976116087579207,0.8007711733152544,1,high,established
4868,15.6,43.4,0.985,0,0.03559786472766566,-0.7900802766599333,5,high,established
4869,3.4,49.7,0.608,1,0.17108316743180982,-2.027656241192882,9,low,long_tenure
4870,3.3,49.6,0.684,2,0.19819500606669593,-1.1705633099683328,10,low,long_tenure
4871,10.0,40.4,0.644,0,-0.04892366657500171,0.9908758162998449,2,medium,established
4872,14.2,18.5,0.99,1,-0.018061410344386537,0.5012910791963295,3,high,established
4873,8.4,23.4,0.673,1,-0.01585087637695979,-0.6520106719074521,3,medium,established
4874,7.5,25.6,0.635,1,-0.018627852445308863,1.6660892456611698,3,medium,established
4875,5.5,55.8,0.728,0,0.14617411920264808,1.7371657621790082,9,low,long_tenure
4876,6.5,20.0,0.56,2,0.14920709275040372,0.49807020940893565,9,medium,established
4877,18.8,1.0,0.719,2,0.12824641070851464,1.3841465722241795,8,high,new
4878,8.4,25.7,0.63,5,0.010355864770237398,-0.2920005398457307,4,medium,established
4879,9.7,63.4,0.854,0,0.13574633907822586,-2.1099159024858887,9,medium,long_tenure
4880,10.1,76.0,0.388,2,0.2401516157152777,0.6615838229002179,10,medium,long_tenure
4881,16.9,19.5,0.952,0,0.10013430667831603,1.0840813683124328,7,high,established
4882,11.2,45.0,0.421,3,-0.05637161836192776,-0.4103273255689918,2,medium,established
4883,9.0,13.3,0.587,3,0.07404521833746823,-0.4516203042234518,6,medium,new
4884,11.7,56.8,0.649,0,-0.12431242673536232,1.1435900135062527,1,medium,long_tenure
4885,6.7,30.5,0.512,0,-0.019310961290815738,0.4722180997136499,3,medium,established
4886,7.1,26.1,0.453,1,0.13349493635708165,-0.634202348769932,9,medium,established
4887,13.5,5.7,0.99,1,-0.09698539174057863,0.9819903986432397,1,high,new
4888,9.7,42.2,0.718,2,0.019346486910632236,1.4662813149730676,4,medium,established
4889,3.0,55.6,0.618,0,0.15135185549949448,-0.4364993175090419,9,low,long_tenure
4890,8.3,12.7,0.55,0,0.028112110190319815,0.6024223294276978,4,medium,new
4891,14.3,21.8,0.866,1,0.02360264788988153,-0.8202945696563929,4,high,established
4892,14.7,16.1,0.847,0,0.048455182821568125,-0.5617783550915129,5,high,new
4893,4.3,55.7,0.508,1,0.22796906339224596,0.5111120324249085,10,low,long_tenure
4894,15.9,9.3,0.99,1,-0.03520486442240036,0.6861672747311355,2,high,new
4895,8.3,18.2,0.557,2,0.03038303172514066,0.45440164072270933,4,medium,established
4896,12.9,57.3,0.374,2,-0.039016011561084474,0.6864498455901831,2,high,long_tenure
4897,18.3,29.2,0.96,1,0.02373626565011201,-0.40021263180663963,4,high,established
4898,6.6,64.9,0.592,1,-0.019659056070539672,2.123243094803572,3,medium,long_tenure
4899,0.0,33.5,0.397,0,0.11154656586550692,-0.7835321797682981,8,low,established
4900,0.0,28.2,0.404,0,-0.015757727894752955,0.27936538861268123,3,low,established
4901,5.2,54.7,0.603,0,-0.21434682690358522,-0.6530855757658947,1,low,long_tenure
4902,12.4,1.0,0.99,0,0.009735599711473888,-0.606155889647738,4,high,new
4903,16.9,4.9,0.99,0,-0.09135461421672168,0.6379330458176549,1,high,new
4904,4.1,13.9,0.507,1,0.14979174766268905,-1.4361997061788554,9,low,new
4905,9.0,22.0,0.617,1,0.10708269355364838,1.8221079010059982,8,medium,established
4906,6.4,42.8,0.714,3,0.09128051655840144,-1.1820957058881845,7,medium,established
4907,4.9,33.6,0.457,1,-0.009161098251659101,0.5352262301711994,3,low,established
4908,12.2,42.5,0.99,1,0.09083282016166234,1.0009216824525453,7,high,established
4909,8.8,21.8,0.651,2,0.014878336948766517,-0.6406899585360755,4,medium,established
4910,18.2,35.2,0.914,0,0.015219531011848891,1.1083998099979218,4,high,established
4911,15.0,35.1,0.99,1,0.13657949597562408,0.9307722081642404,9,high,established
4912,9.2,59.2,0.594,0,0.06909733818350743,0.9126546593216236,6,medium,long_tenure
4913,2.7,67.7,0.646,1,0.08206938365353755,-0.6237397515197153,7,low,long_tenure
4914,0.0,36.9,0.322,3,-0.10541572784401165,0.29500479354458986,1,low,established
4915,8.9,61.3,0.545,0,-0.05965127213381989,1.473656001239442,2,medium,long_tenure
4916,7.3,20.4,0.152,4,0.12815880954917952,0.4931123445110991,8,medium,established
4917,3.9,14.5,0.48,0,0.06022370800290287,0.42515158705856526,6,low,new
4918,14.8,2.7,0.67,1,0.04918199510039021,0.7030775872987246,5,high,new
4919,0.6,22.8,0.549,1,-0.05619258233534495,0.32412173469955946,2,low,established
4920,6.2,53.5,0.519,0,0.03205055083040796,2.2459327729753547,5,medium,long_tenure
4921,8.4,49.1,0.688,0,-0.16748010884251363,-0.40141744923470474,1,medium,long_tenure
4922,17.3,21.1,0.9,0,-0.048944324139804624,-1.8421482426158673,2,high,established
4923,14.4,1.0,0.981,0,0.15062966406212128,-0.736131036013386,9,high,new
4924,1.6,31.7,0.358,0,0.12630174336723154,-0.717911922030465,8,low,established
4925,9.7,67.8,0.603,0,-0.038220472143204585,-0.43079747647383093,2,medium,long_tenure
4926,8.4,57.2,0.469,0,-0.07731144319673863,-0.5253043324981618,1,medium,long_tenure
4927,15.1,15.2,0.821,0,0.20665967217296188,1.2761181036218088,10,high,new
4928,9.3,47.7,0.64,0,0.024669091021500413,-0.5046667502408234,4,medium,established
4929,8.6,40.0,0.609,2,0.012778162858628133,0.5786509133879261,4,medium,established
4930,15.6,18.2,0.715,1,0.17080349911451173,-0.9786781382884988,9,high,established
4931,4.0,25.1,0.374,1,-0.02102760673591133,-1.1476837872479333,3,low,established
4932,6.8,37.0,0.608,0,0.18504940743839643,0.516626639452867,10,medium,established
4933,2.0,14.3,0.585,2,0.2729795802292282,2.27360677897354,10,low,new
4934,14.6,1.0,0.807,2,-0.05225517579820494,1.2307392053659718,2,high,new
4935,9.1,42.5,0.644,3,0.10593271061615417,-1.3734130475523587,8,medium,established
4936,10.9,24.3,0.838,0,0.014903391534112529,-0.5104176460756695,4,medium,established
4937,10.6,55.6,0.591,0,-0.17938840255707011,-0.492266175934159,1,medium,long_tenure
4938,4.5,26.9,0.333,1,0.1485021161690569,-0.8481712638333283,9,low,established
4939,6.1,46.1,0.475,1,0.039952981549302845,0.37520386964877545,5,medium,established
4940,20.4,29.7,0.848,0,0.1369373386867083,-0.19761232485887792,9,high,established
4941,4.6,15.2,0.545,0,0.21148550324287863,-0.8492329917944105,10,low,new
4942,12.4,1.0,0.817,1,0.17499435471685534,1.2479086529702443,10,high,new
4943,13.2,15.2,0.49,3,-0.04037875647259428,1.6707825387646473,2,high,new
4944,8.2,18.3,0.453,1,0.1887193499713387,0.5683193056224576,10,medium,established
4945,6.5,48.5,0.591,5,0.063078949938037,0.5509410607221874,6,medium,long_tenure
4946,3.6,13.3,0.422,0,0.16408202812811926,0.3913938635668981,9,low,new
4947,7.8,23.8,0.618,1,0.10897186025157637,1.6642131562408333,8,medium,established
4948,0.0,14.6,0.319,2,0.12659300823830874,0.3163411892658842,8,low,new
4949,9.9,24.6,0.491,1,-0.0996815504121564,0.5494512555519996,1,medium,established
4950,11.3,30.9,0.698,1,0.06072433089790516,0.5302587569208397,6,medium,established
4951,17.8,1.0,0.884,0,0.17792344346009958,0.39102110016350483,10,high,new
4952,4.6,35.0,0.496,1,0.17685858134508484,-0.7863381976075261,10,low,established
4953,18.5,14.3,0.99,1,-0.03065990681707816,0.5744397582396344,2,high,new
4954,1.4,51.7,0.523,0,0.04668892812851529,0.5173917406816482,5,low,long_tenure
4955,20.9,1.9,0.749,0,0.12562552692335208,-0.45013257784454397,8,high,new
4956,13.9,35.1,0.887,0,0.15803392606853087,-0.4819268016873379,9,high,established
4957,2.7,38.7,0.544,0,-0.061525387119727916,-0.9296327426544708,2,low,established
4958,14.4,11.1,0.958,1,0.019410244191585272,0.7326152620249865,4,high,new
4959,6.3,57.3,0.66,0,0.0463104678962019,-0.535913320460299,5,medium,long_tenure
4960,8.5,19.9,0.41,2,-0.08931962412205063,0.6117193987903056,1,medium,established
4961,15.4,5.1,0.832,0,0.08358195340400396,-1.5211726440125464,7,high,new
4962,16.4,16.0,0.908,2,0.06400248248039626,-0.6454734510968521,6,high,new
4963,5.8,62.2,0.483,0,0.040770449121433294,-0.4963549340896358,5,low,long_tenure
4964,16.4,1.0,0.987,0,0.1988240517553608,0.5231728869716741,10,high,new
4965,13.1,43.5,0.887,1,0.0038757078183844426,-0.6338781238963588,3,high,established
4966,18.0,12.9,0.682,0,-0.05840117311553034,-1.7259390473545793,2,high,new
4967,9.9,62.8,0.578,1,-0.06670332232261567,1.3745382903166599,2,medium,long_tenure
4968,8.0,54.5,0.609,1,0.12514137049167437,-0.8806414756880423,8,medium,long_tenure
4969,14.2,12.8,0.886,0,0.252074551953262,-0.52929518760822,10,high,new
4970,9.8,26.7,0.746,2,-0.0016693438921326594,0.9052630572464714,3,medium,established
4971,6.6,31.0,0.654,1,0.28691542296575745,-1.148956202941377,10,medium,established
4972,16.1,15.8,0.75,0,0.04393993263296944,1.1009435294115746,5,high,new
4973,7.6,71.7,0.476,1,-0.00902517175010937,-0.5672349809726416,3,medium,long_tenure
4974,11.6,24.7,0.401,2,-0.021126005252474774,0.7699290255600763,3,medium,established
4975,5.7,39.5,0.604,3,0.033379313360736546,1.841697767455711,5,low,established
4976,0.8,61.9,0.749,0,0.11766499099319679,0.7173086222746569,8,low,long_tenure
4977,6.3,64.8,0.83,1,0.05792846629842245,1.0425369754629927,6,medium,long_tenure
4978,11.4,13.1,0.99,0,0.08600150150423881,0.6491822085843291,7,medium,new
4979,2.5,34.0,0.381,0,0.09349733074386435,-1.4378866621142725,7,low,established
4980,1.0,25.9,0.533,3,-0.08049066699871957,0.3846451690308756,1,low,established
4981,2.1,20.1,0.477,0,0.0024169022481493265,0.566687340163945,3,low,established
4982,13.1,13.7,0.78,1,0.07176867151094919,1.0981088685102547,6,high,new
4983,10.6,60.7,0.432,1,-0.05977348812394481,0.6444834025235473,2,medium,long_tenure
