customer_id,age,tenure_months,annual_income,avg_balance,baseline_sessions_30d,digital_transaction_share,support_tickets_90d,product_count,prior_nps,missed_payment_flag,metro_flag,treated,true_propensity,true_retention_effect,pre_avg_active_days,post_avg_active_days,post_sessions_total,retained_30d,churned_30d
4402,26,42.9,49090.0,2459.4,4.1,0.543,4,2,-16.0,0,0,1,0.34072,0.05,0.232,0.388,23.09,0,1
4403,20,23.9,80184.0,2645.55,14.9,0.99,1,1,37.0,0,1,1,0.41685,0.048,2.562,3.194,67.43,1,0
4404,33,6.8,37476.0,9560.98,18.3,0.99,2,1,8.0,0,1,0,0.57471,0.078,1.739,1.53,39.56,1,0
4405,37,47.3,136789.0,5287.5,7.3,0.728,0,3,78.0,0,1,0,0.24083,0.075,2.167,1.926,40.46,1,0
4406,48,24.8,96715.0,5766.83,12.4,0.69,2,3,10.0,0,1,1,0.49719,0.03,1.179,1.808,39.66,0,1
4407,36,18.2,69417.0,6327.76,2.9,0.569,0,3,20.0,1,1,0,0.31746,0.075,0.736,0.564,22.39,0,1
4408,49,86.6,149585.0,26120.72,6.7,0.906,1,4,49.0,0,1,0,0.2536,0.093,0.64,0.679,24.96,1,0
4409,28,19.7,70304.0,6025.43,6.6,0.245,1,2,34.0,0,0,0,0.21206,0.075,0.943,0.88,23.7,0,1
4410,34,1.7,102372.0,18775.86,16.3,0.966,0,2,32.0,0,1,0,0.64045,0.078,0.625,0.522,18.34,0,1
4411,49,61.3,202769.0,33716.45,8.3,0.356,0,4,27.0,0,0,0,0.24579,0.03,1.486,1.449,32.55,1,0
4412,24,19.2,85759.0,9620.39,10.8,0.99,0,3,51.0,0,1,1,0.42329,0.048,0.835,0.898,29.13,1,0
4413,36,6.6,54173.0,14455.16,3.5,0.491,0,2,0.0,0,0,0,0.19037,0.105,0.006,0.199,14.61,1,0
4414,18,20.8,40694.0,5844.12,18.3,0.84,0,3,26.0,0,1,1,0.4441,0.048,2.207,2.474,54.45,1,0
4415,18,30.5,98972.0,4361.59,13.9,0.606,2,3,34.0,0,1,1,0.41457,0.03,1.952,2.222,57.02,1,0
4416,27,23.7,67805.0,5393.61,6.4,0.428,0,2,17.0,0,1,0,0.25694,0.075,1.319,0.757,22.05,1,0
4417,40,21.4,75030.0,17273.65,9.7,0.615,5,3,9.0,1,1,1,0.63284,0.005,1.412,1.585,37.52,0,1
4418,29,9.7,63115.0,4387.89,15.5,0.893,0,2,20.0,0,1,0,0.44181,0.078,1.849,1.682,42.56,1,0
4419,36,1.0,98625.0,3285.7,19.7,0.832,0,2,40.0,0,1,0,0.46956,0.078,2.691,2.458,53.36,1,0
4420,43,60.4,128741.0,97713.81,7.1,0.541,0,4,33.0,0,1,0,0.24943,0.075,2.208,1.813,41.8,1,0
4421,53,65.7,136723.0,26838.48,7.3,0.634,0,4,8.0,0,1,1,0.27524,0.075,0.579,0.929,26.17,0,1
4422,28,5.2,74860.0,9776.69,15.4,0.812,0,2,53.0,1,1,1,0.40929,0.078,2.145,2.122,56.14,0,1
4423,31,54.3,81298.0,9490.63,9.2,0.679,2,3,-10.0,0,1,1,0.45143,0.03,0.178,0.287,16.65,1,0
4424,32,25.5,55735.0,14755.34,18.1,0.891,0,1,26.0,0,1,1,0.43194,0.048,2.716,3.062,69.45,1,0
4425,38,9.5,83810.0,4606.93,5.0,0.4,0,1,-17.0,0,1,0,0.29345,0.105,1.021,0.385,12.93,0,1
4426,45,40.7,113592.0,18404.56,10.3,0.659,1,4,44.0,0,0,1,0.42044,0.03,1.546,1.532,38.54,1,0
4427,29,4.2,63153.0,7842.0,16.2,0.946,2,3,63.0,0,0,0,0.67404,0.078,1.48,1.387,34.39,0,1
4428,28,34.9,96520.0,2158.38,17.5,0.99,1,2,50.0,0,1,1,0.50317,0.048,1.582,2.152,43.74,0,1
4429,28,26.7,58095.0,4854.4,22.5,0.99,1,1,80.0,0,1,1,0.42863,0.048,3.208,3.367,71.77,1,0
4430,26,35.5,96473.0,12311.62,14.6,0.801,1,3,65.0,0,1,1,0.38616,0.048,2.33,2.491,58.21,1,0
4431,40,62.1,141829.0,10030.14,4.7,0.797,0,6,44.0,1,1,1,0.3729,0.093,1.571,1.556,43.59,0,1
4432,36,19.5,37807.0,3896.2,5.0,0.278,1,1,-3.0,0,1,1,0.28568,0.075,1.74,2.01,45.16,1,0
4433,29,7.0,85281.0,6594.57,5.5,0.433,0,1,31.0,0,1,0,0.31343,0.105,1.216,1.041,24.06,0,1
4434,42,66.2,150058.0,31465.63,10.4,0.723,1,4,19.0,0,0,0,0.38507,0.03,2.41,2.365,51.11,0,1
4435,36,28.6,80084.0,4379.05,7.5,0.75,4,2,6.0,0,1,0,0.44551,0.05,0.196,0.087,10.41,0,1
4436,43,28.2,94502.0,6744.63,6.8,0.798,0,3,-54.0,0,1,0,0.47932,0.093,0.8,0.443,19.42,0,1
4437,36,41.4,88440.0,1739.46,0.4,0.57,0,2,1.0,0,1,1,0.24684,0.075,1.047,1.494,37.83,0,1
4438,25,14.5,80239.0,4706.9,12.3,0.885,1,2,17.0,0,1,0,0.45028,0.078,1.276,0.822,23.21,1,0
4439,25,32.0,89783.0,3759.25,14.9,0.964,0,2,39.0,0,0,0,0.40652,0.048,1.41,1.713,40.8,1,0
4440,53,42.9,152547.0,22922.45,7.7,0.665,0,3,5.0,1,1,0,0.29961,0.075,0.724,0.636,19.48,0,1
4441,18,48.3,69280.0,6092.59,21.6,0.822,2,3,45.0,0,1,0,0.48852,0.048,2.389,1.761,44.13,1,0
4442,55,57.5,89992.0,89314.25,3.4,0.627,0,5,43.0,1,1,1,0.22108,0.075,1.009,1.574,37.93,0,1
4443,22,30.5,62525.0,3712.46,5.4,0.628,2,1,-2.0,0,1,1,0.48976,0.075,0.32,1.003,36.74,1,0
4444,25,32.4,85614.0,7185.0,2.5,0.501,1,2,4.0,0,0,0,0.32689,0.075,1.729,1.53,40.13,0,1
4445,25,10.0,88964.0,12557.44,16.6,0.99,0,2,48.0,0,1,0,0.40471,0.078,2.58,2.469,49.33,1,0
4446,64,71.8,103446.0,21854.78,6.5,0.521,0,3,33.0,0,0,0,0.31178,0.075,1.186,1.13,26.69,0,1
4447,61,72.5,185598.0,38259.58,10.8,0.598,1,3,60.0,1,1,1,0.41208,0.03,1.568,1.795,43.14,1,0
4448,54,53.4,126938.0,24276.77,10.8,0.686,0,4,21.0,0,0,0,0.29028,0.03,2.007,1.829,38.22,0,1
4449,40,22.6,40928.0,3052.73,8.7,0.672,2,2,2.0,0,1,0,0.44809,0.03,1.04,1.223,30.53,0,1
4450,18,16.5,100040.0,5670.75,19.9,0.887,1,2,49.0,0,1,0,0.47889,0.078,1.345,1.005,27.27,0,1
4451,36,20.6,45709.0,1513.94,6.6,0.518,3,3,-20.0,0,0,1,0.48824,0.05,1.908,2.353,67.71,0,1
4452,31,38.7,95424.0,4109.94,8.3,0.517,1,1,12.0,0,1,0,0.35381,0.03,1.813,1.789,39.58,1,0
4453,32,39.4,98157.0,2909.91,8.9,0.437,2,2,-10.0,0,0,0,0.35739,0.03,0.732,0.258,20.27,0,1
4454,39,30.2,67705.0,8940.46,11.6,0.673,2,3,-17.0,0,1,0,0.3957,0.03,0.715,0.277,13.19,0,1
4455,35,38.3,81507.0,2881.94,6.9,0.708,6,1,26.0,1,1,0,0.57172,0.05,0.8,0.265,13.51,0,1
4456,55,37.4,265526.0,49587.96,5.7,0.673,0,4,58.0,0,0,0,0.27757,0.075,0.968,0.393,18.79,1,0
4457,18,8.6,99557.0,3484.69,21.9,0.698,0,2,30.0,0,0,1,0.57149,0.06,2.123,2.704,66.81,1,0
4458,39,34.5,76783.0,5818.7,6.1,0.56,2,3,4.0,0,0,1,0.38976,0.075,0.658,0.971,27.29,1,0
4459,23,29.4,165804.0,9358.69,14.8,0.948,1,2,58.0,0,1,0,0.48841,0.048,1.416,1.619,40.65,0,1
4460,32,24.4,60903.0,2434.14,0.0,0.335,1,1,13.0,0,0,0,0.20939,0.075,0.49,0.484,20.04,0,1
4461,51,79.5,161474.0,34390.83,5.7,0.741,0,5,13.0,0,1,0,0.18043,0.075,0.911,1.094,30.0,0,1
4462,41,72.4,107176.0,28124.34,5.3,0.72,1,5,16.0,0,1,0,0.21455,0.075,1.936,1.794,46.05,0,1
4463,50,56.1,87802.0,44502.3,6.2,0.655,0,6,44.0,0,1,0,0.23889,0.075,1.587,1.334,31.91,1,0
4464,34,20.3,54589.0,5909.29,5.3,0.432,0,2,20.0,0,1,0,0.23577,0.075,2.046,1.616,41.34,0,1
4465,24,20.9,76792.0,7746.49,17.5,0.921,0,2,39.0,1,1,0,0.50277,0.048,2.886,3.294,74.33,1,0
4466,26,10.6,83066.0,3322.58,13.3,0.9,0,2,69.0,0,1,0,0.42652,0.078,2.133,1.884,49.85,1,0
4467,28,34.4,51800.0,9874.52,13.9,0.759,0,2,72.0,0,1,0,0.37737,0.048,1.616,1.495,43.12,1,0
4468,33,17.7,86060.0,4409.73,11.9,0.543,3,4,20.0,0,1,0,0.34649,0.035,1.653,1.236,30.7,1,0
4469,35,25.8,47150.0,1851.51,9.1,0.438,0,2,38.0,0,1,1,0.41693,0.03,2.246,2.135,43.35,1,0
4470,27,24.8,89576.0,4141.29,19.4,0.99,0,2,44.0,0,1,1,0.50057,0.048,2.811,3.139,67.71,1,0
4471,31,18.2,75942.0,5924.12,0.1,0.506,0,2,-15.0,0,1,0,0.26379,0.075,0.159,0.0,6.0,0,1
4472,40,9.5,68302.0,2103.24,19.2,0.99,0,2,38.0,0,0,0,0.49276,0.078,2.276,2.133,49.52,1,0
4473,41,30.1,55503.0,14280.66,14.0,0.435,5,3,-10.0,1,1,1,0.60951,0.005,1.338,0.949,28.24,0,1
4474,26,25.7,115298.0,4342.68,11.4,0.861,0,2,32.0,0,1,0,0.43068,0.048,2.01,1.815,34.04,1,0
4475,50,56.0,174677.0,24138.53,10.9,0.868,0,4,27.0,0,0,1,0.29106,0.048,1.658,1.786,45.09,1,0
4476,31,18.2,75016.0,16330.19,9.6,0.508,4,2,-30.0,0,0,1,0.53646,0.005,0.81,0.462,17.58,0,1
4477,35,44.8,107033.0,4747.91,8.1,0.506,3,3,6.0,0,1,1,0.47926,0.005,0.344,0.379,13.63,1,0
4478,27,20.8,77728.0,19881.05,16.3,0.87,0,1,75.0,0,1,0,0.41214,0.048,1.659,1.13,33.94,1,0
4479,26,34.1,49899.0,2674.59,5.7,0.652,1,2,55.0,0,1,0,0.31498,0.075,0.752,0.594,20.37,0,1
4480,38,31.1,45019.0,3306.89,7.6,0.356,3,1,15.0,1,1,0,0.35881,0.05,1.076,0.487,22.98,0,1
4481,45,88.2,134041.0,87236.62,11.0,0.701,0,4,31.0,0,0,0,0.31841,0.03,1.782,1.455,35.11,1,0
4482,36,44.4,88680.0,8969.19,4.9,0.633,2,3,-9.0,0,1,1,0.37119,0.075,1.276,1.449,47.29,1,0
4483,31,13.3,85865.0,6497.24,2.7,0.218,0,1,36.0,0,0,0,0.21364,0.105,0.521,0.233,10.72,0,1
4484,50,21.6,76484.0,1264.31,16.3,0.898,0,1,70.0,0,1,1,0.4481,0.048,1.631,1.665,42.14,1,0
4485,30,15.3,81866.0,2249.99,8.7,0.369,1,1,5.0,0,0,0,0.29182,0.06,1.386,1.3,35.26,0,1
4486,18,10.6,71728.0,5823.81,8.6,0.975,0,2,67.0,0,1,0,0.43887,0.078,2.339,1.109,30.67,1,0
4487,24,5.0,47775.0,6058.94,2.9,0.621,1,3,13.0,0,1,0,0.47028,0.105,0.321,0.421,22.02,0,1
4488,34,12.6,53412.0,7421.49,11.9,0.862,0,1,30.0,0,1,0,0.36464,0.078,2.167,2.19,48.83,1,0
4489,38,22.5,66291.0,6983.14,12.3,0.862,0,4,41.0,0,1,1,0.44217,0.048,1.136,1.236,32.66,1,0
4490,33,30.2,51118.0,15944.74,11.7,0.867,2,3,24.0,0,0,1,0.44799,0.048,1.505,1.918,49.19,1,0
4491,47,17.8,123870.0,10893.91,7.6,0.512,5,2,6.0,0,0,1,0.4369,0.08,0.669,1.091,32.69,1,0
4492,40,3.7,66430.0,744.94,0.0,0.282,0,1,0.0,0,1,0,0.28505,0.105,0.392,0.347,9.99,0,1
4493,34,47.3,57496.0,7660.25,4.1,0.582,2,1,28.0,0,0,0,0.29227,0.075,1.248,0.604,25.78,0,1
4494,27,19.9,120986.0,2610.64,21.5,0.894,1,2,58.0,0,1,0,0.55863,0.048,1.36,1.437,36.65,1,0
4495,30,6.1,53470.0,5517.55,11.1,0.931,2,2,38.0,0,1,1,0.57976,0.078,1.785,2.067,45.54,1,0
4496,55,67.5,132984.0,35995.32,9.4,0.885,1,4,20.0,0,1,0,0.37799,0.048,1.63,1.165,35.38,1,0
4497,52,88.3,236788.0,32999.71,12.2,0.486,0,3,13.0,0,0,0,0.28922,0.03,0.868,0.444,17.6,1,0
4498,44,69.4,132736.0,15592.8,7.9,0.618,0,5,3.0,0,0,0,0.23771,0.075,1.819,1.169,29.36,1,0
4499,34,1.0,114226.0,850.83,9.7,0.294,2,2,-2.0,0,0,0,0.35826,0.06,1.928,1.186,25.7,0,1
4500,49,53.8,72941.0,1563.72,2.7,0.467,0,1,7.0,1,1,0,0.25968,0.075,1.35,0.432,23.82,0,1
4501,31,1.0,108130.0,7699.32,19.9,0.839,0,2,68.0,0,1,1,0.45146,0.078,2.421,2.798,62.01,1,0
4502,55,59.5,197883.0,12496.29,11.3,0.511,0,4,50.0,0,0,0,0.30757,0.03,1.378,1.032,26.24,1,0
4503,42,17.4,72031.0,4514.34,8.9,0.671,0,3,-4.0,0,1,0,0.30399,0.06,1.245,0.849,23.46,0,1
4504,51,53.1,120957.0,41991.46,4.0,0.641,1,3,-2.0,0,0,1,0.25975,0.075,0.654,0.592,22.33,1,0
4505,30,19.4,73668.0,2307.7,13.3,0.762,1,3,50.0,0,1,1,0.4041,0.048,1.829,1.852,44.15,0,1
4506,55,37.1,105719.0,22482.89,1.7,0.509,0,4,3.0,0,1,0,0.24148,0.075,0.733,0.383,21.51,0,1
4507,54,60.9,135564.0,33747.96,9.6,0.663,1,4,51.0,0,0,0,0.31096,0.03,2.372,2.349,49.88,1,0
4508,31,29.8,75910.0,5407.54,17.3,0.716,0,3,61.0,0,1,0,0.38338,0.03,1.777,1.629,41.42,1,0
4509,30,11.9,93096.0,1518.79,4.7,0.455,1,2,11.0,0,1,0,0.27654,0.105,0.713,0.146,10.67,0,1
4510,52,45.3,161974.0,35070.1,7.7,0.787,0,3,50.0,0,1,0,0.31377,0.093,0.656,0.379,10.05,1,0
4511,38,29.3,136261.0,10367.72,12.7,0.663,3,4,11.0,0,1,0,0.55594,0.005,1.737,1.978,48.44,0,1
4512,47,57.9,77029.0,13987.38,8.8,0.571,0,2,36.0,0,1,1,0.28372,0.03,2.398,2.191,47.49,1,0
4513,54,14.9,42476.0,3449.61,3.0,0.46,0,2,7.0,0,1,0,0.2387,0.105,0.233,0.351,12.03,0,1
4514,18,1.7,69047.0,2824.41,16.4,0.762,0,2,19.0,0,1,1,0.3579,0.078,2.557,2.297,52.19,1,0
4515,36,22.2,113716.0,4877.45,21.5,0.915,0,3,37.0,0,1,1,0.59398,0.048,2.634,2.902,65.69,0,1
4516,43,69.1,133977.0,51199.88,9.7,0.604,1,5,15.0,0,1,0,0.31193,0.03,1.512,1.269,37.47,0,1
4517,50,49.2,92846.0,28536.03,6.9,0.526,2,4,15.0,0,1,1,0.4043,0.075,0.684,0.805,18.86,0,1
4518,47,4.9,71133.0,8148.2,15.9,0.969,0,2,30.0,0,1,1,0.5594,0.078,2.397,2.601,62.15,1,0
4519,28,23.6,42699.0,5016.04,5.8,0.212,1,2,-27.0,0,1,0,0.34893,0.075,1.631,1.149,28.25,0,1
4520,24,4.4,52167.0,8118.67,14.9,0.77,0,1,63.0,1,1,1,0.50728,0.078,2.66,2.911,61.47,1,0
4521,29,18.1,130375.0,5847.99,14.6,0.783,0,2,48.0,0,1,0,0.4423,0.048,2.337,2.17,49.16,1,0
4522,43,79.6,125502.0,65446.59,8.0,0.584,0,4,56.0,0,0,1,0.22202,0.03,1.886,1.868,44.71,1,0
4523,41,21.3,61824.0,3853.28,8.6,0.573,2,1,25.0,0,1,0,0.32865,0.03,0.242,0.183,12.28,0,1
4524,31,7.4,57538.0,1015.0,6.6,0.513,2,1,19.0,0,1,0,0.41814,0.105,1.471,1.49,33.51,0,1
4525,40,26.7,55127.0,1792.78,3.4,0.442,3,2,25.0,0,1,1,0.26871,0.05,0.894,1.983,42.08,0,1
4526,29,28.9,57380.0,6973.55,11.3,0.596,1,3,-5.0,0,0,0,0.37925,0.03,1.238,0.874,26.83,1,0
4527,22,20.2,54253.0,2834.65,4.5,0.429,1,1,35.0,0,1,1,0.25343,0.075,0.892,1.208,29.33,0,1
4528,36,36.7,78864.0,10094.31,9.9,0.741,0,3,-18.0,0,0,0,0.3966,0.03,1.388,0.748,23.0,1,0
4529,18,24.3,111471.0,2663.28,16.7,0.7,0,2,44.0,0,1,0,0.41744,0.03,1.358,0.833,27.5,1,0
4530,49,31.4,92988.0,29521.01,3.3,0.675,2,1,-13.0,0,1,1,0.32604,0.075,1.518,1.79,42.13,1,0
4531,24,21.3,42453.0,2806.71,0.0,0.374,1,1,48.0,0,0,1,0.20746,0.075,1.73,1.977,44.71,0,1
4532,42,86.8,180216.0,31840.49,8.6,0.695,1,5,22.0,0,1,0,0.39244,0.03,0.876,0.908,27.5,1,0
4533,41,45.4,81862.0,5173.01,6.7,0.646,2,3,16.0,0,1,0,0.3152,0.075,1.194,0.683,22.64,1,0
4534,45,72.0,116580.0,16668.84,3.6,0.721,0,3,8.0,0,0,0,0.23503,0.075,0.378,0.026,10.52,0,1
4535,38,63.6,144955.0,29477.84,5.8,0.814,0,5,36.0,0,1,0,0.28813,0.093,1.608,1.464,35.47,0,1
4536,43,3.9,88699.0,4581.31,18.5,0.749,0,1,41.0,0,1,0,0.46553,0.06,1.608,1.992,46.4,1,0
4537,31,44.5,72921.0,7560.63,10.0,0.701,3,2,-27.0,0,1,1,0.51064,0.005,1.464,1.093,32.74,1,0
4538,34,23.7,67168.0,8797.47,6.6,0.423,0,1,-3.0,0,0,0,0.34503,0.075,1.31,0.907,26.87,1,0
4539,28,9.1,60204.0,4145.3,17.2,0.849,0,2,54.0,0,0,0,0.52113,0.078,2.564,2.359,56.59,1,0
4540,54,59.1,236351.0,30261.67,5.5,0.864,1,4,28.0,0,1,0,0.31057,0.093,1.362,0.589,16.89,0,1
4541,32,4.4,45143.0,7644.75,18.1,0.977,0,2,26.0,0,0,1,0.52444,0.078,1.7,1.701,41.29,0,1
4542,23,28.7,88833.0,4026.45,17.6,0.854,0,3,61.0,0,1,1,0.42912,0.048,2.383,2.954,60.91,1,0
4543,33,30.2,65142.0,4259.63,4.2,0.535,1,1,10.0,0,0,0,0.25872,0.075,0.511,0.363,19.14,0,1
4544,47,64.2,164161.0,13934.35,8.2,0.635,0,4,40.0,0,1,0,0.27095,0.03,1.955,1.875,45.1,1,0
4545,54,61.5,113977.0,14006.09,10.1,0.592,0,5,55.0,0,1,0,0.20358,0.03,1.528,1.305,30.03,1,0
4546,21,7.8,104211.0,4871.57,14.0,0.833,0,2,73.0,0,1,0,0.4064,0.078,1.837,0.884,28.18,1,0
4547,49,1.0,57305.0,2580.7,7.4,0.464,0,1,-33.0,0,1,0,0.25551,0.105,0.344,0.26,10.26,0,1
4548,24,1.0,55172.0,2659.69,17.5,0.832,0,2,42.0,0,1,1,0.41045,0.078,2.075,1.959,43.88,1,0
4549,35,13.1,43901.0,3247.27,4.5,0.447,0,3,-22.0,0,0,1,0.33938,0.105,0.66,1.337,35.79,1,0
4550,21,5.3,78603.0,5155.13,20.1,0.99,0,3,96.0,1,1,1,0.54712,0.078,2.662,3.385,73.08,0,1
4551,20,19.5,49386.0,2836.71,12.5,0.912,0,2,47.0,0,1,1,0.38655,0.048,1.267,1.314,32.33,1,0
4552,32,40.7,117074.0,5710.03,7.8,0.807,2,3,10.0,0,0,1,0.3753,0.093,1.927,1.821,40.33,1,0
4553,22,14.5,100881.0,5180.38,14.2,0.901,0,2,32.0,0,1,0,0.3794,0.078,0.468,0.581,17.34,0,1
4554,35,47.9,117909.0,4119.54,10.0,0.738,1,2,-15.0,0,1,1,0.36017,0.03,1.375,1.611,33.7,1,0
4555,22,6.6,120967.0,3038.78,19.2,0.99,1,1,65.0,0,1,1,0.55834,0.078,2.501,2.021,48.3,0,1
4556,40,20.4,53652.0,4244.7,1.8,0.598,2,1,20.0,0,0,1,0.30554,0.075,0.561,0.775,24.15,0,1
4557,30,21.4,46657.0,2953.88,13.4,0.647,1,1,42.0,0,1,0,0.29788,0.03,2.298,1.798,44.09,1,0
4558,29,35.1,28632.0,2199.94,2.7,0.236,0,1,-6.0,0,1,0,0.1819,0.075,1.478,0.785,24.82,1,0
4559,26,17.3,68105.0,2501.98,17.0,0.929,0,3,40.0,0,1,0,0.40943,0.078,2.458,1.887,42.89,1,0
4560,45,32.6,115977.0,4140.66,9.0,0.578,0,3,2.0,0,1,0,0.31154,0.03,2.382,2.051,50.65,1,0
4561,37,2.1,47182.0,2753.77,4.6,0.442,0,1,23.0,0,0,0,0.26518,0.105,1.554,1.016,25.51,0,1
4562,28,5.2,71812.0,16791.21,13.9,0.856,1,1,52.0,0,1,1,0.39202,0.078,2.78,3.442,69.22,1,0
4563,19,29.2,65431.0,6500.24,18.9,0.84,1,2,19.0,0,1,1,0.54115,0.048,2.104,1.913,46.26,0,1
4564,27,1.0,65287.0,1261.44,2.2,0.309,0,3,-8.0,0,0,0,0.18643,0.105,0.836,0.669,23.77,1,0
4565,20,32.1,107552.0,7126.13,11.2,0.911,0,3,50.0,0,1,0,0.31837,0.048,2.345,1.765,40.01,0,1
4566,47,37.0,47517.0,4884.98,6.0,0.693,0,4,-37.0,0,1,0,0.3703,0.075,1.287,0.856,29.06,0,1
4567,39,13.0,41003.0,2990.54,8.4,0.376,0,3,-7.0,0,1,0,0.34669,0.06,2.082,1.482,39.48,0,1
4568,23,6.0,113536.0,3068.9,19.4,0.864,1,2,45.0,0,1,1,0.50855,0.078,2.29,2.721,58.44,1,0
4569,34,53.8,87759.0,29791.77,3.6,0.513,1,3,-23.0,0,1,1,0.33305,0.075,0.319,0.335,10.45,0,1
4570,32,47.9,67130.0,3827.73,11.2,0.481,2,2,-4.0,1,0,0,0.46525,0.03,1.862,1.686,39.72,0,1
4571,43,60.6,218802.0,39235.58,2.6,0.614,1,5,32.0,0,0,0,0.24911,0.075,0.568,0.563,21.43,0,1
4572,38,23.6,40812.0,1921.59,4.4,0.468,0,2,-5.0,0,1,1,0.3043,0.075,0.133,0.397,10.36,0,1
4573,27,8.2,97725.0,7274.07,12.7,0.99,1,1,29.0,1,1,1,0.54639,0.078,3.497,3.623,77.65,1,0
4574,64,63.6,135481.0,38724.83,10.4,0.509,0,4,58.0,0,1,1,0.31804,0.03,1.056,1.307,34.46,1,0
4575,44,13.9,69498.0,6780.64,6.0,0.427,0,1,17.0,0,0,0,0.27052,0.105,1.501,1.272,33.57,0,1
4576,38,15.1,39893.0,7176.8,18.6,0.99,1,2,49.0,0,0,0,0.50344,0.078,1.385,1.581,37.15,1,0
4577,40,43.7,54990.0,1911.36,3.7,0.3,0,1,11.0,0,1,0,0.23064,0.075,0.729,0.33,21.35,0,1
4578,26,14.9,92728.0,29952.39,15.5,0.99,0,3,27.0,0,1,1,0.45882,0.078,1.74,2.174,50.23,1,0
4579,53,49.4,135660.0,45913.67,4.0,0.592,0,4,23.0,0,1,1,0.32616,0.075,0.536,1.052,30.75,1,0
4580,27,1.0,106662.0,3146.05,13.2,0.978,1,1,-2.0,0,1,1,0.53858,0.078,2.238,2.296,54.45,1,0
4581,49,32.5,100138.0,9143.5,11.6,0.566,2,2,-20.0,0,0,0,0.40774,0.03,2.597,2.469,56.71,1,0
4582,38,12.9,45546.0,4520.64,5.5,0.48,0,1,-2.0,0,1,0,0.23467,0.105,1.216,0.722,27.0,1,0
4583,37,25.0,73701.0,4410.24,4.8,0.607,2,2,20.0,0,0,1,0.42866,0.075,0.134,0.391,14.56,0,1
4584,36,2.6,45129.0,4141.39,7.9,0.417,1,2,-1.0,1,1,0,0.39528,0.105,0.664,0.534,23.94,0,1
4585,50,39.3,73058.0,14994.07,5.5,0.7,4,3,7.0,0,1,1,0.4558,0.05,0.187,0.783,21.34,1,0
4586,25,9.3,70435.0,5274.71,6.4,0.46,1,2,5.0,0,0,0,0.33821,0.105,0.876,0.935,30.34,0,1
4587,62,62.6,110137.0,18445.45,4.8,0.554,0,5,37.0,0,1,0,0.25851,0.075,1.204,1.075,24.48,0,1
4588,34,17.9,72967.0,11808.83,8.5,0.414,1,2,9.0,0,1,0,0.31701,0.06,2.59,1.937,53.14,0,1
4589,28,51.6,62817.0,28766.7,10.5,0.567,3,3,5.0,0,1,0,0.43401,0.005,1.14,1.235,33.43,1,0
4590,30,24.1,50438.0,5049.25,7.1,0.275,1,4,33.0,0,1,0,0.26279,0.075,1.838,1.378,32.65,0,1
4591,18,39.3,91976.0,4614.62,14.1,0.95,1,3,25.0,1,1,1,0.64884,0.048,1.926,1.786,41.79,1,0
4592,54,68.7,110117.0,33183.8,13.9,0.712,0,4,67.0,0,0,0,0.27178,0.03,2.097,1.791,41.0,1,0
4593,28,39.1,46437.0,2430.67,9.9,0.519,1,1,-6.0,0,0,0,0.39049,0.03,1.338,0.593,20.93,1,0
4594,30,13.5,100670.0,3965.88,17.2,0.99,0,2,40.0,0,1,1,0.62309,0.078,2.621,2.44,53.47,1,0
4595,37,20.1,78261.0,1086.18,19.2,0.99,0,3,34.0,0,1,0,0.55142,0.048,2.296,1.667,40.29,1,0
4596,30,36.6,39842.0,8111.51,3.7,0.364,1,1,39.0,0,1,1,0.24637,0.075,1.055,1.426,31.83,0,1
4597,47,72.9,173865.0,68791.54,4.6,0.597,0,5,14.0,0,1,0,0.2404,0.075,1.029,0.528,23.35,1,0
4598,20,22.4,68098.0,1513.21,18.1,0.99,0,2,58.0,0,1,1,0.40985,0.048,3.648,3.878,91.23,1,0
4599,46,58.1,94485.0,57067.12,5.5,0.683,0,4,-8.0,0,1,0,0.36082,0.075,1.707,0.984,28.3,1,0
4600,67,60.1,70125.0,31839.94,11.5,0.638,0,5,49.0,0,1,1,0.28361,0.03,2.4,2.216,55.3,1,0
4601,43,44.7,91890.0,7029.12,11.8,0.494,3,2,-12.0,0,1,1,0.45236,0.005,0.993,1.387,37.46,0,1
4602,33,38.2,46776.0,4132.82,5.1,0.372,1,2,3.0,0,1,0,0.24713,0.075,0.134,0.197,17.85,1,0
4603,31,14.9,42170.0,966.38,5.0,0.494,2,1,-3.0,0,1,0,0.34837,0.105,0.577,0.075,12.54,0,1
4604,38,22.1,85567.0,7941.72,11.7,0.375,2,3,-9.0,0,1,1,0.42748,0.03,0.764,1.479,38.61,0,1
4605,39,20.2,89499.0,8424.16,9.7,0.333,3,3,-15.0,1,0,0,0.55461,0.005,1.013,0.754,21.46,1,0
4606,46,72.0,111579.0,33717.86,6.9,0.716,0,4,6.0,0,0,0,0.28656,0.075,1.326,1.624,37.61,1,0
4607,39,10.8,75486.0,1233.36,0.4,0.371,0,2,-5.0,0,0,0,0.28691,0.105,0.809,0.328,14.58,0,1
4608,22,25.8,132364.0,6016.9,18.6,0.952,1,2,59.0,0,1,0,0.3668,0.048,2.176,1.719,44.42,1,0
4609,22,22.5,109326.0,8961.67,17.0,0.99,0,3,36.0,0,1,0,0.5359,0.048,3.588,3.26,67.69,1,0
4610,38,15.5,81379.0,3909.38,11.9,0.319,0,1,-5.0,1,1,1,0.33068,0.06,1.81,1.687,35.59,0,1
